Site,Link,Name,Author,Publisher,Year,Language
yakaboo.ua,https://www.yakaboo.ua/ua/a-bear-grylls-adventure-6-the-earthquake-challenge.html,A Bear Grylls Adventure 6: The Earthquake Challenge,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/knigi/hudozhestvennaja-literatura/ukrainskaja-literatura/sovremennaja-proza/ja-vsegda-budu-s-toboj.html,Я всегда буду с тобой,Світлана Алєксєєва,"Книжковий клуб ""Клуб Сімейного Дозвілля""",2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/classic-stories-of-world-war-i.html,Classic Stories of World War I,"Сомерсет Моем, Джозеф Конрад, Ернест Гемінґвей",Pyramid,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/integrovani-uroki-geografii-8-9-klasi.html,Інтегровані уроки географії. 8-9 класи,"Оксана Солошенко, Анатолій Сокальський",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/mnemotehnika-dlja-doshkil-njat.html,Мнемотехніка для дошкільнят,"Альона Чумаченко, Людмила Гавриліна",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/molochnik-2107893.html,"Молочник
Milkman",Анна Бернс,Форс,2020,Russian
yakaboo.ua,https://www.yakaboo.ua/ua/a-bear-grylls-adventure-4-the-sea-challenge-by-bestselling-author-and-chief-scout-bear-grylls.html,A Bear Grylls Adventure 4: The Sea Challenge: by bestselling author and Chief Scout Bear Grylls,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/darling-2086271.html,Darling,Індія Найт,Fig Tree,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/classic-stories-of-world-war-ii.html,Classic Stories of World War II,"Джеймс Грем Баллард, Джон Стейнбек, Джеймс А. Міченер",Pyramid,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-adventure-annual-2020.html,Bear Grylls Adventure Annual 2020,Беар Гріллс,Everything,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/dc-brave-and-bold-female-dc-super-heroes-take-on-the-universe.html,DC Brave and Bold! Female DC Super Heroes Take on the Universe,Сем Маггс,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/lethal-agent-2082525.html,Lethal Agent,Вінс Флінн,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-love-child.html,The Love Child,Рейчел Хор,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/biologija-v-mistectvi-materiali-do-urokiv-6-9-klasi.html,Біологія в мистецтві. Матеріали до уроків. 6-9 класи,Світлана Дмитренко,Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/monitoring-jakosti-doshkil-noi-osviti-molodshij-doshkil-nij-vik.html,Моніторинг якості дошкільної освіти.Молодший дошкільний вік,"Галина Волкова, Людмила Сова, Наталія Яцюк",Шкільний світ,2019,Ukrainian
yakaboo.ua,https://www.yakaboo.ua/ua/the-dark-powers-of-tolkien.html,The Dark Powers of Tolkien,Девід Дей,Octopus Publishing Group,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/prime-movers-the-real-stories-of-twelve-great-thinkers-from-pericles-to-gandhi.html,Prime Movers. The real stories of twelve great thinkers from Pericles to Gandhi,Фердінанд Маунт,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/legor-nexo-knightstm-meet-the-knights.html,LEGO® NEXO KNIGHTS™ Meet the Knights,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/our-uninvited-guests-ordinary-lives-in-extraordinary-times-in-the-country-houses-of-wartime-britain.html,Our Uninvited Guests. Ordinary Lives in Extraordinary Times in the Country Houses of Wartime Britain,Джулі Саммерс,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/legor-dc-super-heroes-super-villains.html,LEGO® DC Super Heroes Super Villains,,DK (Dorling Kindersley),2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/gry-i-zabawy-jezykowe-jezyk-polski-jako-obcy.html,Gry i zabawy jezykowe. Jezyk polski jako obcy,Єва Колачек,Prolog,2019,Polish
yakaboo.ua,https://www.yakaboo.ua/ua/broken-places-outer-spaces.html,Broken Places & Outer Spaces,Ннеді Окофор,Adult Publishing,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/maths-made-easy-decimals-ages-9-11-key-stage-2.html,Maths Made Easy Decimals Ages 9-11 Key Stage 2,Керол Вордерман,DK (Dorling Kindersley),2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-age-of-empathy-nature-s-lessons-for-a-kinder-society.html,The Age of Empathy. Nature's Lessons for a Kinder Society,Франс де Вааль,Profile Books,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-good-the-bad-and-the-little-bit-stupid.html,"The Good, the Bad and the Little Bit Stupid",Марина Левицька,Fig Tree,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/maths-made-easy-numbers-ages-3-5-preschool.html,Maths Made Easy Numbers Ages 3-5 Preschool,Керол Вордерман,DK (Dorling Kindersley),2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/yes-60-secrets-from-the-science-of-persuasion.html,Yes! 60 secrets from the science of persuasion,Роберт Чалдіні,Profile Books,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/maths-made-easy-matching-and-sorting-ages-3-5-preschool.html,Maths Made Easy Matching and Sorting Ages 3-5 Preschool,Керол Вордерман,DK (Dorling Kindersley),2014,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-story-of-civil-rights-learn-about-the-civil-rights-movement.html,The Story Of Civil Rights. Learn about the Civil Rights Movement!,,DK (Dorling Kindersley),2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/consiglieri-leading-from-the-shadows.html,Consiglieri. Leading from the Shadows,Річард Хитнер,Profile Books,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/our-homesick-songs-1917662.html,Our Homesick Songs,Емма Гупер,Fig Tree,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/pocket-eyewitness-human-body-facts-at-your-fingertips.html,Pocket Eyewitness Human Body. Facts at Your Fingertips,,DK (Dorling Kindersley),2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/twitch-creating-growing-monetizing-your-livestream.html,"Twitch. Creating, Growing, & Monetizing Your Livestream",,Prima Games,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/dkfindout-human-body-poster.html,DKfindout! Human Body Poster,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/dkfindout-bugs-poster.html,DKfindout! Bugs Poster,,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/knowledge-encyclopedia-history-the-past-as-you-ve-never-seen-it-before.html,Knowledge Encyclopedia History! The Past as You've Never Seen it Before,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/life-in-the-garden.html,Life in the Garden,Пенелопа Лайвлі,Fig Tree,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-master-and-margarita-1838867.html,The Master and Margarita,Михайло Булгаков,Picador,1997,English
yakaboo.ua,https://www.yakaboo.ua/ua/oceans-2085837.html,Oceans,,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/children-s-illustrated-encyclopedia.html,Children's Illustrated Encyclopedia,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/alphabet-ice-cream-komplekt-iz-4-knig.html,Alphabet Ice Cream (комплект из 4 книг),,Penguin,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-glossy-years-magazines-museums-and-selective.html,"The Glossy Years. Magazines, Museums and Selective",Ніколас Колрідж,Fig Tree,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/sharks-and-other-deadly-ocean-creatures-visual-encyclopedia.html,Sharks and Other Deadly Ocean Creatures. Visual Encyclopedia,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/sharks-dolphins-and-other-sea-creatures-ultimate-factivity-collection-create-your-own-fun-packed-book.html,"Sharks, Dolphins and Other Sea Creatures Ultimate Factivity Collection. Create your own Fun-packed Book!",,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/venice-four-seasons-of-home-cooking.html,Venice. Four Seasons of Home Cooking,Рассел Норман,Fig Tree,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/super-slime-30-safe-inventive-slime-recipes.html,Super Slime. 30 Safe Inventive Slime Recipes,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/bugs-ultimate-factivity-collection-create-your-own-fun-packed-book.html,Bugs Ultimate Factivity Collection. Create your own Fun-packed Book!,,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-a-z-of-pasta.html,The A-Z of Pasta,Рейчел Родді,Fig Tree,2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/ice-chilling-stories-from-a-disappearing-world.html,Ice. Chilling Stories from a Disappearing World,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/florence-nightingale-2080363.html,Florence Nightingale,Кітсон Язинка,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/we-remember-the-blitz.html,We Remember the Blitz,"Френк Шоу, Джоан Шоу",Ebury Press,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/at-the-airport-activity-book-includes-more-than-300-stickers.html,At the Airport Activity Book. Includes more than 300 Stickers,,DK (Dorling Kindersley),2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-survival-skills-forest.html,Bear Grylls Survival Skills Forest,Беар Гріллс,Everything,2019,English
yakaboo.ua,https://www.yakaboo.ua/ua/feel-and-find-fun-dinosaurs.html,Feel and Find Fun Dinosaurs,,DK (Dorling Kindersley),2015,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-survival-skills-dangerous-plants.html,Bear Grylls Survival Skills: Dangerous Plants,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/you-cannot-live-as-i-have-lived-and-not-end-up-like-this-the-thoroughly-disgraceful-life-and-times-of-willie-donaldson.html,You Cannot Live As I Have Lived and Not End Up Like This: The thoroughly disgraceful life and times of Willie Donaldson,Теренс Блекер,Ebury Press,2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-survival-skills-weather-watching.html,Bear Grylls Survival Skills: Weather Watching,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/bear-grylls-sticker-activity-wild-survival.html,Bear Grylls Sticker Activity: Wild Survival,Беар Гріллс,Everything,2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/sophie-on-the-move.html,Sophie On the Move,,DK (Dorling Kindersley),2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/a-bear-grylls-adventure-7-the-volcano-challenge.html,A Bear Grylls Adventure 7: The Volcano Challenge,Беар Гріллс,Everything,2018,English
yakaboo.ua,https://www.yakaboo.ua/ua/first-aid-manual-the-step-by-step-guide-for-everyone-irish-edition.html,First Aid Manual. The Step-by-Step Guide For Everyone (Irish edition),,DK (Dorling Kindersley),2017,English
yakaboo.ua,https://www.yakaboo.ua/ua/rhs-how-to-grow-practically-everything-gardening-projects-anyone-can-do.html,RHS How to Grow Practically Everything. Gardening Projects Anyone Can Do,"Зія Алауей, Лія Леендертц",DK (Dorling Kindersley),2013,English
yakaboo.ua,https://www.yakaboo.ua/ua/grow-up.html,Grow Up,Кіт Аллен,Ebury Press,2008,English
yakaboo.ua,https://www.yakaboo.ua/ua/down-to-earth-2081257.html,Down to Earth,Монті Дон,DK (Dorling Kindersley),2020,English
yakaboo.ua,https://www.yakaboo.ua/ua/bud-not-buddy-2084270.html,"Bud, Not Buddy",Крістофер Кертіс,Corgi Books,2012,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-moon-riders.html,The Moon Riders,Тереса Томлінсон,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/voyage-of-the-snake-lady.html,Voyage Of The Snake Lady,Тереса Томлінсон,Corgi Books,2009,English
yakaboo.ua,https://www.yakaboo.ua/ua/the-thousand-eyes-of-night.html,The Thousand Eyes Of Night,Роберт Свінделлс,Corgi Books,1993,English
yakaboo.ua,https://www.yakaboo.ua/ua/special-operations-wolf-squadron.html,Special Operations: Wolf Squadron,Крейг Сімпсон,Corgi Books,2016,English
yakaboo.ua,https://www.yakaboo.ua/ua/secrets-at-st-jude-s-party-girl.html,Secrets at St Jude's: Party Girl,Кармен Рід,Corgi Books,2011,English
yakaboo.ua,https://www.yakaboo.ua/ua/hope-was-here.html,Hope Was Here,Джоан Бауер,Corgi Books,2015,English
